Heure,Voie 1
ms,°C
,
1175212,233.91
1175415,233.91
1175602,234.06
1175805,234.06
1176008,234.06
1176210,234
1176413,234
1176600,234
1176803,234
1177006,233.79
1177209,233.77
1177412,233.77
1177614,233.84
1177802,233.84
1178004,233.5
1178207,233.5
1178410,233.5
1178613,233.16
1178800,233.3
1179003,233.3
1179206,233.19
1179408,233.37
1179611,233.37
1179814,232.94
1180001,232.94
1180204,232.94
1180407,233.07
1180610,233.07
1180812,233.03
1181000,233.03
1181202,233.1
1181405,232.8
1181608,232.8
1181811,232.51
1182014,232.51
1182201,232.38
1182404,232.35
1182606,232.35
1182809,232.31
1183012,232.29
1183215,232.29
1183402,232.26
1183605,232.26
1183808,232.42
1184010,232.4
1184213,232.4
1184400,232.08
1184603,232.08
1184806,232.02
1185009,231.88
1185212,231.88
1185414,232.06
1185602,231.7
1185804,231.7
1186007,231.77
1186210,231.77
1186413,231.91
1186600,231.5
1186803,231.5
1187006,231.61
1187208,231.34
1187411,231.34
1187614,231.3
1187801,231.3
1188004,231.52
1188207,231.25
1188410,231.25
1188612,231.43
1188800,231.21
1189002,231.21
1189205,231.01
1189408,231.01
1189611,230.89
1189814,231.01
1190001,231.01
1190204,230.76
1190406,231.03
1190609,231.03
1190812,230.6
1191015,230.6
1191202,230.56
1191405,230.71
1191608,230.71
1191810,230.47
1192013,230.47
1192200,230.47
1192403,230.4
1192606,230.4
1192809,230.33
1193012,230.4
1193214,230.4
1193402,229.9
1193604,229.9
1193807,230.22
1194010,230.11
1194213,230.11
1194400,230.24
1194603,230.24
1194806,230.11
1195008,230.08
1195211,230.08
1195414,229.86
1195601,229.86
1195804,229.52
1196007,229.54
1196210,229.54
1196412,229.86
1196600,229.43
1196802,229.43
1197005,229.34
1197208,229.34
1197411,229.41
1197614,229.43
1197801,229.43
1198004,229.32
1198206,229.09
1198409,229.09
1198612,229
1198815,229
1199002,229.27
1199205,229.05
1199408,229.05
1199610,228.93
1199813,228.53
1200000,228.53
1200203,228.98
1200406,228.98
1200609,228.87
1200812,228.93
1201014,228.93
1201202,228.32
1201404,228.32
1201607,228.64
1201810,228.35
1202013,228.35
1202200,228.37
1202403,228.08
1202606,228.08
1202809,228.19
1203011,228.26
1203214,228.26
1203401,227.99
1203604,227.99
1203807,227.94
1204010,227.92
1204213,227.92
1204400,227.56
1204603,227.56
1204805,227.6
1205008,227.74
1205211,227.74
1205414,227.69
1205601,227.56
1205804,227.56
1206007,227.47
1206209,227.47
1206412,227.24
1206615,227.49
1206802,227.49
1207005,227.2
1207208,227.08
1207411,227.08
1207613,226.83
1207801,226.83
1208003,227.17
1208206,226.97
1208409,226.97
1208612,227.11
1208815,227.11
1209002,226.97
1209205,226.74
1209407,226.74
1209610,226.45
1209813,226.79
1210000,226.79
1210203,226.77
1210406,226.77
1210609,226.74
1210811,226.81
1211014,226.81
1211201,226.61
1211404,226.61
1211607,226.04
1211810,226.29
1212013,226.29
1212200,226.38
1212403,226.54
1212605,226.54
1212808,225.71
1213011,226.25
1213214,226.25
1213401,225.84
1213604,225.84
1213807,226.11
1214009,226.02
1214212,226.02
1214415,225.95
1214602,225.5
1214805,225.5
1215008,225.59
1215211,225.59
1215413,225.84
1215601,225.37
1215803,225.37
1216006,225.5
1216209,225.55
1216412,225.55
1216615,225.25
1216802,225.25
1217005,225.44
1217207,225.41
1217410,225.41
1217613,225.44
1217800,225.16
1218003,225.16
1218206,225.03
1218409,225.03
1218611,225.28
1218814,224.94
1219001,224.94
1219204,224.67
1219407,224.69
1219610,224.69
1219813,224.62
1220000,224.62
1220203,225.1
1220405,224.22
1220608,224.22
1220811,224.65
1221014,224.67
1221201,224.67
1221404,224.49
1221607,224.15
1221809,224.15
1222012,224.35
1222215,224.35
1222402,224.22
1222605,223.97
1222808,223.97
1223011,223.97
1223213,223.97
1223401,223.97
1223603,223.65
1223806,223.65
1224009,223.61
1224212,223.76
1224415,223.76
1224602,223.65
1224805,223.65
1225007,223.81
1225210,223.65
1225413,223.65
1225600,223.72
1225803,223.43
1226006,223.43
1226209,223.43
1226411,223.13
1226614,223.13
1226801,223.52
1227004,223.52
1227207,223.06
1227410,223.25
1227613,223.25
1227800,223.04
1228003,223.38
1228205,223.38
1228408,222.97
1228611,223.13
1228814,223.13
1229001,222.93
1229204,222.93
1229407,222.79
1229609,223
1229812,223
1230015,222.7
1230202,222.7
1230405,222.64
1230608,222.27
1230811,222.27
1231013,222.57
1231201,222.39
1231403,222.39
1231606,222.55
1231809,222.55
1232012,222.41
1232215,222.37
1232402,222.37
1232605,222.23
1232807,222.23
1233010,222.18
1233213,222
1233400,222
1233603,221.87
1233806,222.23
1234009,222.23
1234212,221.96
1234414,222.03
1234602,222.03
1234804,221.58
1235007,221.58
1235210,221.91
1235413,221.69
1235600,221.69
1235803,221.64
1236006,221.62
1236208,221.62
1236411,221.58
1236614,221.58
1236801,221.73
1237004,221.26
1237207,221.26
1237410,221.1
1237612,221.19
1237800,221.19
1238002,221.28
1238205,221.28
1238408,221.12
1238611,220.88
1238814,220.88
1239001,220.72
1239204,220.72
1239406,220.94
1239609,221.08
1239812,221.08
1240015,220.74
1240202,220.79
1240405,220.79
1240608,220.63
1240810,220.63
1241013,220.33
1241200,220.38
1241403,220.38
1241606,220.31
1241809,220.54
1242012,220.54
1242214,220.56
1242402,220.56
1242604,220.4
1242807,219.81
1243010,219.81
1243213,220.06
1243400,219.81
1243603,219.81
1243806,220.15
1244008,220.15
1244211,219.97
1244414,220.2
1244601,220.2
1244804,219.47
1245007,219.88
1245210,219.88
1245412,219.81
1245600,219.81
1245802,219.7
1246005,219.75
1246208,219.75
1246411,219.68
1246614,219.68
1246801,219.43
1247004,219.38
1247206,219.38
1247409,219.27
1247612,218.95
1247815,218.95
1248002,219.23
1248205,219.23
1248408,219.11
1248610,218.82
1248813,218.82
1249000,219.09
1249203,218.84
1249406,218.84
1249609,218.82
1249812,218.82
1250014,218.84
1250202,218.95
1250404,218.95
1250607,218.77
1250810,218.77
1251013,218.71
1251200,218.32
1251403,218.32
1251606,218.34
1251808,218.23
1252011,218.23
1252214,218.8
1252401,218.8
1252604,218.5
1252807,218.25
1253010,218.25
1253212,218.12
1253400,218.14
1253602,218.14
1253805,218.12
1254008,218.12
1254211,218.09
1254414,217.91
1254601,217.91
1254804,217.89
1255006,217.87
1255209,217.87
1255412,217.89
1255615,217.55
1255802,217.55
1256005,217.8
1256208,217.8
1256410,217.64
1256613,217.62
1256800,217.62
1257003,217.33
1257206,217.28
1257409,217.28
1257612,217.42
1257814,217.12
1258002,217.12
1258204,217.17
1258407,217.17
1258610,217.1
1258813,217.17
1259000,217.17
1259203,217.03
1259406,217.03
1259608,217.26
1259811,217.03
1260014,217.03
1260201,216.9
1260404,216.87
1260607,216.87
1260810,216.83
1261012,216.83
1261200,216.56
1261402,216.65
1261605,216.65
1261808,216.71
1262011,216.71
1262214,216.65
1262401,216.35
1262604,216.35
1262806,216.33
1263009,216.44
1263212,216.44
1263415,216.4
1263602,216.4
1263820,216.4
1264008,216.28
1264210,216.28
1264413,216.17
1264600,216.17
1264803,216.1
1265006,215.92
1265209,215.92
1265412,216.01
1265615,215.88
1265802,215.88
1266005,215.67
1266207,215.72
1266410,215.72
1266613,215.58
1266800,215.58
1267003,215.33
1267206,215.38
1267409,215.38
1267611,215.4
1267814,215.4
1268001,215.38
1268204,215.36
1268407,215.36
1268610,215.11
1268813,214.88
1269000,214.88
1269203,215.24
1269405,214.93
1269608,214.93
1269811,214.75
1270014,214.75
1270201,215.02
1270404,214.68
1270607,214.68
1270809,214.86
1271012,214.81
1271215,214.81
1271402,214.41
1271605,214.41
1271808,214.34
1272011,214.29
1272213,214.29
1272401,214.68
1272603,214.2
1272806,214.2
1273009,214.47
1273212,214.18
1273415,214.18
1273602,214.5
1273805,214.5
1274007,214.41
1274210,214.36
1274413,214.36
1274600,213.84
1274803,213.84
1275006,214.09
1275209,213.77
1275411,213.77
1275614,213.61
1275801,213.61
1276004,213.89
1276207,213.73
1276410,213.73
1276613,213.84
1276800,213.89
1277003,213.89
1277205,213.82
1277408,213.82
1277611,213.48
1277814,213.41
1278001,213.41
1278204,213.46
1278407,213.46
1278609,213.19
1278812,213.34
1279015,213.34
1279202,213.39
1279405,213.39
1279608,213.39
1279811,213.25
1280013,213.25
1280201,213.28
1280403,212.8
1280606,212.8
1280809,213.07
1281012,213
1281215,213
1281402,213.12
1281605,213.12
1281807,212.91
1282010,212.78
1282213,212.78
1282400,212.71
1282603,212.71
1282806,212.37
1283009,212.23
1283211,212.23
1283414,212.23
1283601,212.23
1283804,212.33
1284007,212.37
1284210,212.37
1284413,212.17
1284600,212.14
1284803,212.14
1285005,212.12
1285208,212.08
1285411,212.08
1285614,211.96
1285801,211.96
1286004,211.6
1286207,211.62
1286409,211.62
1286612,211.87
1286815,211.87
1287002,211.83
1287205,211.71
1287408,211.71
1287611,211.69
1287813,211.35
1288001,211.35
1288203,211.35
1288406,211.35
1288609,211.24
1288812,211.6
1289015,211.6
1289202,211.4
1289405,211.4
1289607,211.35
1289810,211.31
1290013,211.31
1290200,211.13
1290403,211.19
1290606,211.19
1290809,210.95
1291011,210.95
1291214,210.97
1291401,210.74
1291604,210.74
1291807,210.74
1292010,210.74
1292213,211.04
1292400,210.76
1292603,210.76
1292805,210.79
1293008,210.81
1293211,210.81
1293414,210.63
1293601,210.58
1293804,210.58
1294007,210.33
1294209,210.33
1294412,210.47
1294615,210.4
1294802,210.4
1295005,210.04
1295208,210.63
1295411,210.63
1295613,210.27
1295801,210.11
1296003,210.11
1296206,209.9
1296409,210.18
1296612,210.18
1296815,209.9
1297002,209.9
1297205,210.04
1297408,209.88
1297610,209.88
1297813,209.7
1298000,209.81
1298203,209.81
1298406,209.68
1298609,209.61
1298812,209.61
1299014,209.54
1299202,209.54
1299404,209.63
1299607,209.5
1299810,209.5
1300013,209.56
1300200,209.56
1300403,209.34
1300606,209.38
1300808,209.38
1301011,209.45
1301214,209.5
1301401,209.5
1301604,209.09
1301807,209.09
1302010,209.11
1302212,209.2
1302400,209.2
1302602,209
1302805,209
1303008,208.81
1303211,208.75
1303414,208.75
1303601,208.72
1303804,208.52
1304006,208.52
1304209,208.56
1304412,208.56
1304615,208.5
1304802,208.68
1305005,208.68
1305208,208.72
1305410,208.18
1305613,208.18
1305800,208.34
1306003,208.34
1306206,208.13
1306409,208.2
1306612,208.2
1306814,207.84
1307002,208.13
1307204,208.13
1307407,208.18
1307610,207.95
1307813,207.95
1308000,207.93
1308203,207.9
1308406,207.9
1308608,207.95
1308811,207.95
1309014,207.63
1309201,207.68
1309404,207.68
1309607,207.34
1309810,207.65
1310012,207.65
1310200,207.4
1310402,207.47
1310605,207.47
1310808,207.15
1311011,207.15
1311214,207.31
1311401,207.27
1311604,207.27
1311806,207.13
1312009,207.27
1312212,207.27
1312415,207.38
1312602,207.38
1312805,207.13
1313008,206.93
1313210,206.93
1313413,206.86
1313600,206.72
1313803,206.72
1314006,206.77
1314209,206.81
1314412,206.81
1314614,206.81
1314802,206.81
1315004,206.65
1315207,206.59
1315410,206.59
1315613,206.63
1315800,206.36
1316003,206.36
1316206,206.5
1316408,206.31
1316611,206.31
1316814,206.29
1317001,206.29
1317204,206.06
1317407,206.25
1317610,206.25
1317812,206.02
1318000,206.18
1318202,206.18
1318405,206.2
1318608,206.2
1318811,205.93
1319014,205.95
1319201,205.95
1319404,205.88
1319606,205.93
1319809,205.93
1320012,205.56
1320215,205.56
1320402,205.61
1320605,205.79
1320808,205.79
1321010,205.5
1321213,205.36
1321400,205.36
1321603,205.38
1321806,205.38
1322009,205.02
1322212,205.38
1322414,205.38
1322602,205.29
1322804,205.29
1323007,205.36
1323210,205.2
1323413,205.2
1323600,205.2
1323803,205.2
1324006,204.88
1324208,204.7
1324411,204.7
1324614,204.97
1324801,204.7
1325004,204.7
1325207,204.7
1325410,204.7
1325612,204.63
1325800,204.63
1326002,204.63
1326205,204.59
1326408,204.63
1326611,204.63
1326814,204.5
1327001,204.5
1327204,204.63
1327406,204.54
1327609,204.54
1327812,204.52
1328015,204.43
1328202,204.43
1328405,204.02
1328608,204.11
1328811,204.11
1329013,203.88
1329201,203.88
1329403,204.27
1329606,204.06
1329809,204.06
1330012,203.86
1330215,204
1330402,204
1330605,204.13
1330807,204.13
1331010,203.86
1331213,203.59
1331400,203.59
1331603,203.45
1331806,203.77
1332009,203.77
1332211,203.47
1332414,203.47
1332601,203.47
1332804,203.13
1333007,203.13
1333210,203.63
1333413,203.2
1333600,203.2
1333803,203.27
1334005,203.22
1334208,203.22
1334411,203.29
1334614,203.29
1334801,202.88
1335004,203.11
1335207,203.11
1335409,202.88
1335612,202.88
1335815,203.11
1336002,202.88
1336205,202.88
1336408,202.95
1336611,202.7
1336813,202.7
1337001,202.7
1337203,202.7
1337406,202.79
1337609,202.52
1337812,202.52
1338015,202.38
1338202,202.54
1338405,202.54
1338607,202.7
1338810,202.29
1339013,202.29
1339200,202.4
1339403,202.4
1339606,202.36
1339809,202.15
1340011,202.15
1340214,202.25
1340401,202.31
1340604,202.31
1340807,202.13
1341010,202.13
1341213,202.13
1341400,201.9
1341603,201.9
1341805,201.95
1342008,201.68
1342211,201.68
1342414,201.63
1342601,201.63
1342804,201.72
1343007,201.77
1343209,201.77
1343412,201.43
1343615,201.7
1343802,201.7
1344005,201.54
1344208,201.59
1344411,201.59
1344613,201.56
1344801,201.56
1345003,201.09
1345206,201.38
1345409,201.38
1345612,201.06
1345815,200.88
1346002,200.88
1346205,201.02
1346407,201.31
1346610,201.31
1346813,200.81
1347000,200.81
1347203,201.2
1347406,200.68
1347609,200.68
1347811,200.81
1348014,200.65
1348201,200.65
1348404,200.68
1348607,200.5
1348810,200.5
1349013,200.34
1349200,200.34
1349403,200.45
1349605,200.52
1349808,200.52
1350011,200.38
1350214,200.11
1350401,200.11
1350604,200.31
1350807,200.31
1351009,200.36
1351212,200.5
1351415,200.5
1351602,200.02
1351805,199.81
1352008,199.81
1352211,200.02
1352413,200
1352601,200
1352803,199.75
1353006,199.75
1353209,199.81
1353412,199.9
1353615,199.9
1353802,199.61
1354005,199.63
1354207,199.63
1354410,199.52
1354613,199.52
1354800,199.36
1355003,199.52
1355206,199.52
1355409,199.36
1355611,199.56
1355814,199.56
1356001,199.09
1356204,199.09
1356407,199.43
1356610,199.34
1356813,199.34
1357000,199.2
1357203,199.2
1357405,198.93
1357608,199.09
1357811,199.09
1358014,198.84
1358201,198.84
1358404,198.79
1358607,198.82
1358810,198.82
1359012,198.97
1359200,198.77
1359402,198.77
1359605,198.63
1359808,198.79
1360011,198.79
1360214,198.7
1360401,198.7
1360604,198.52
1360806,198.63
1361009,198.63
1361212,198.43
1361415,198.27
1361602,198.27
1361805,197.98
1362008,198.63
1362210,198.63
1362413,198.39
1362600,198.39
1362803,198.23
1363006,198.09
1363209,198.09
1363412,198.29
1363614,198
1363802,198
1364004,198.04
1364207,197.86
1364410,197.86
1364613,197.64
1364800,197.64
1365003,198.04
1365206,197.89
1365408,197.89
1365611,197.55
1365814,197.66
1366001,197.66
1366204,197.8
1366407,197.8
1366610,197.84
1366812,197.5
1367000,197.5
1367202,197.8
1367405,197.34
1367608,197.34
1367811,197.46
1368014,197.46
1368201,197.23
1368404,197.34
1368606,197.34
1368809,197.23
1369012,196.98
1369215,196.98
1369402,196.78
1369605,196.78
1369808,196.89
1370010,196.73
1370213,196.73
1370400,197.14
1370603,196.96
1370806,196.96
1371009,196.91
1371212,196.91
1371414,196.73
1371602,197.12
1371804,197.12
1372007,196.62
1372210,196.96
1372413,196.96
1372600,196.78
1372803,196.66
1373006,196.66
1373208,196.28
1373411,196.5
1373614,196.5
1373801,196.32
1374004,196.32
1374207,196.34
1374410,196.25
1374612,196.25
1374800,196.37
1375002,196.03
1375205,196.03
1375408,196.14
1375611,196.14
1375814,196.05
1376001,196.16
1376204,196.16
1376406,195.75
1376609,195.91
1376812,195.91
1377015,195.78
1377202,195.78
1377405,195.85
1377608,195.75
1377810,195.75
1378013,195.87
1378200,195.46
1378403,195.46
1378606,195.82
1378809,195.82
1379012,195.71
1379214,195.32
1379402,195.32
1379604,195.82
1379807,195.12
1380010,195.12
1380213,195.62
1380400,195.05
1380603,195.05
1380806,195.05
1381008,195.05
1381211,195.17
1381414,195.41
1381601,195.41
1381804,194.92
1382007,195.03
1382210,195.03
1382412,194.76
1382600,195.12
1382802,195.12
1383005,194.73
1383208,194.64
1383411,194.64
1383614,194.87
1383801,194.87
1384004,194.64
1384206,194.87
1384409,194.87
1384612,194.37
1384815,194.28
1385002,194.28
1385205,194.33
1385408,194.6
1385610,194.6
1385813,194.21
1386000,194.21
1386203,194.24
1386406,194.33
1386609,194.33
1386812,194.14
1387014,193.94
1387202,193.94
1387404,194.28
1387607,194.08
1387810,194.08
1388013,193.9
1388200,193.94
1388403,193.94
1388606,193.92
1388808,193.92
1389011,193.78
1389214,193.67
1389401,193.67
1389604,193.74
1389807,193.69
1390010,193.69
1390213,193.53
1390400,193.53
1390603,193.53
1390805,193.46
1391008,193.33
1391211,193.33
1391414,193.53
1391601,193.53
1391804,193.31
1392007,193.28
1392209,193.28
1392412,193.03
1392615,193.24
1392802,193.24
1393005,193.19
1393208,193.08
1393411,193.08
1393613,192.6
1393801,192.6
1394003,193.08
1394206,192.9
1394409,192.9
1394612,192.76
1394815,192.63
1395002,192.63
1395205,193.1
1395407,192.63
1395610,192.63
1395813,192.94
1396000,192.94
1396203,192.6
1396406,192.44
1396609,192.44
1396811,192.4
1397014,192.65
1397201,192.65
1397404,192.74
1397607,192.74
1397810,192.49
1398013,192.44
1398200,192.44
1398403,192.44
1398605,192.35
1398808,192.35
1399011,192.06
1399214,192.17
1399401,192.17
1399604,192.13
1399807,192.13
1400009,191.92
1400212,191.99
1400415,191.99
1400602,191.85
1400805,191.81
1401008,191.81
1401211,192.06
1401413,191.58
1401601,191.58
1401803,191.49
1402006,191.49
1402209,191.92
1402412,191.74
1402615,191.74
1402802,191.42
1403005,191.36
1403207,191.36
1403410,191.65
1403613,191.47
1403800,191.47
1404003,191.2
1404206,191.2
1404409,191.51
1404611,191.11
1404814,191.11
1405001,191.36
1405204,191.45
1405407,191.45
1405610,191.08
1405813,190.95
1406000,190.95
1406203,191.08
1406405,191.08
1406608,191.15
1406811,190.79
1407014,190.79
1407201,191.11
1407404,190.88
1407607,190.88
1407809,190.58
1408012,190.77
1408215,190.77
1408402,190.81
1408605,190.81
1408808,190.72
1409011,190.52
1409213,190.52
1409401,190.29
1409603,190.65
1409806,190.65
1410009,190.49
1410212,190.54
1410415,190.54
1410602,190.27
1410805,190.27
1411007,190.4
1411210,190.4
1411413,190.4
1411600,190.11
1411803,190.11
1412006,190.11
1412209,190.22
1412411,190.18
1412614,190.18
1412801,190.09
1413004,190.09
1413207,189.93
1413410,189.81
1413613,189.81
1413800,189.68
1414003,189.86
1414205,189.86
1414408,189.77
1414611,189.79
1414814,189.79
1415001,189.7
1415204,189.7
1415407,189.58
1415609,189.54
1415812,189.54
1416015,189.27
1416202,189.68
1416405,189.68
1416608,189.27
1416811,189.24
1417013,189.24
1417201,189.58
1417403,189.58
1417606,189.36
1417809,189.08
1418012,189.08
1418215,188.95
1418402,189.54
1418605,189.54
1418807,188.74
1419010,189.02
1419213,189.02
1419400,188.99
1419603,188.99
1419806,189.04
1420009,188.63
1420211,188.63
1420414,188.51
1420601,188.65
1420804,188.65
1421007,188.86
1421210,188.63
1421413,188.63
1421600,188.47
1421803,188.47
1422006,188.45
1422208,188.58
1422411,188.58
1422614,188.15
1422801,188.63
1423004,188.63
1423207,188.35
1423410,188.29
1423612,188.29
1423800,187.76
1424002,187.76
1424205,188.33
1424408,188.06
1424611,188.06
1424814,188.22
1425001,187.79
1425204,187.79
1425406,188.31
1425609,187.99
1425812,187.99
1426015,187.81
1426202,187.81
1426405,187.74
1426608,187.83
1426810,187.83
1427013,187.42
1427200,187.9
1427403,187.9
1427606,187.53
1427809,187.53
1428012,187.19
1428214,187.53
1428402,187.53
1428604,187.53
1428807,187.31
1429010,187.31
1429213,187.28
1429400,187.47
1429603,187.47
1429806,187.35
1430008,187.06
1430211,187.06
1430414,187.47
1430601,187.47
1430804,187.17
1431007,187.49
1431210,187.49
1431412,186.87
1431600,187.12
1431802,187.12
1432005,187.08
1432208,187.08
1432411,186.97
1432614,186.83
1432801,186.83
1433004,186.87
1433206,186.67
1433409,186.67
1433612,186.76
1433815,186.51
1434002,186.51
1434205,186.56
1434408,186.81
1434610,186.81
1434813,186.46
1435000,186.46
1435203,186.12
1435406,186.56
1435609,186.56
1435812,186.46
1436014,186.56
1436202,186.56
1436404,186.12
1436607,186.12
1436810,186.17
1437013,186.21
1437200,186.21
1437403,186.26
1437606,185.89
1437808,185.89
1438011,185.85
1438214,186.15
1438401,186.15
1438604,186.05
1438807,185.94
1439010,185.94
1439212,185.99
1439400,185.99
1439602,185.78
1439805,185.8
1440008,185.8
1440211,185.62
1440414,185.78
1440601,185.78
1440804,185.44
1441006,185.64
1441209,185.64
1441412,185.58
1441615,185.46
1441802,185.46
1442005,185.26
1442208,185.26
1442410,185.51
1442613,185.01
1442800,185.01
1443003,185.26
1443206,185.17
1443409,185.17
1443612,185.26
1443814,185.01
1444002,185.01
1444204,185.03
1444407,185.03
1444610,185.19
1444813,184.76
1445000,184.76
1445203,184.98
1445406,185.1
1445608,185.1
1445811,184.87
1446014,184.71
1446201,184.71
1446404,185.01
1446607,185.01
1446810,184.87
1447012,184.35
1447200,184.35
1447402,184.46
1447605,184.6
1447808,184.6
1448011,184.44
1448214,184.19
1448401,184.19
1448604,184.66
1448806,184.23
1449009,184.23
1449212,184.35
1449415,184.35
1449602,184.1
1449805,184.44
1450008,184.44
1450210,184.07
1450413,184.03
1450600,184.03
1450803,183.91
1451006,183.91
1451209,184
1451412,184.12
1451614,184.12
1451802,183.78
1452004,183.66
1452207,183.66
1452410,183.91
1452613,183.69
1452800,183.69
1453003,183.75
1453206,183.82
1453409,183.82
1453611,183.94
1453814,183.94
1454001,183.18
1454204,183.75
1454407,183.75
1454610,183.41
1454813,183.43
1455000,183.43
1455203,183.34
1455405,183.3
1455608,183.3
1455811,183.48
1456014,183.48
1456201,182.87
1456404,183.21
1456607,183.21
1456809,183.09
1457012,183.09
1457215,183.09
1457402,183.09
1457605,182.87
1457808,182.87
1458011,183
1458213,183
1458401,182.8
1458603,183.05
1458806,183.05
1459009,183.12
1459212,182.93
1459415,182.93
1459602,182.75
1459805,182.75
1460007,182.73
1460210,182.41
1460413,182.41
1460600,182.39
1460803,182.27
1461006,182.27
1461209,182.68
1461411,182.52
1461614,182.52
1461801,182.43
1462004,182.02
1462207,182.02
1462410,182.34
1462613,182.34
1462800,182.11
1463003,182.07
1463205,182.07
1463408,182.32
1463611,182.14
1463814,182.14
1464001,181.91
1464204,181.93
1464407,181.93
1464609,182.07
1464812,182.07
1465015,181.82
1465202,181.66
1465405,181.66
1465608,181.59
1465811,181.79
1466013,181.79
1466201,181.68
1466403,181.95
1466606,181.95
1466809,181.48
1467012,181.68
1467215,181.68
1467402,181.66
1467605,181.66
1467807,181.27
1468010,181.48
1468213,181.48
1468400,181.16
1468603,181.48
1468806,181.48
1469009,181.11
1469211,181.27
1469414,181.27
1469601,180.95
1469804,180.95
1470007,180.86
1470210,180.84
1470413,180.84
1470600,181.45
1470803,180.63
1471005,180.63
1471208,180.95
1471411,180.66
1471614,180.66
1471801,180.84
1472004,180.56
1472207,180.56
1472409,180.63
1472612,180.63
1472815,180.61
1473002,180.54
1473205,180.54
1473408,180.29
1473611,180.59
1473813,180.59
1474001,180.34
1474203,180.43
1474406,180.43
1474609,180.34
1474812,180.04
1475015,180.04
1475202,180.25
1475405,180.25
1475607,179.93
1475810,180.34
1476013,180.34
1476200,179.9
1476403,180.04
1476606,180.04
1476809,179.84
1477011,180.29
1477214,180.29
1477401,179.54
1477604,179.54
1477807,179.72
1478010,179.77
1478213,179.77
1478400,179.97
1478603,179.58
1478805,179.58
1479008,179.74
1479211,179.58
1479414,179.58
1479601,179.31
1479804,179.31
1480007,179.74
1480209,179.4
1480412,179.4
1480615,179.47
1480802,179.29
1481005,179.29
1481208,179.74
1481411,179.29
1481613,179.29
1481801,179.27
1482003,179.27
1482206,179.27
1482409,179.4
1482612,179.4
1482815,178.97
1483002,179.11
1483205,179.11
1483407,178.86
1483610,178.9
1483813,178.9
1484000,178.79
1484203,179.06
1484406,179.06
1484609,178.81
1484812,178.54
1485014,178.54
1485202,178.86
1485404,178.86
1485607,178.63
1485810,178.63
1486013,178.63
1486200,178.38
1486403,178.81
1486606,178.81
1486808,178.42
1487011,178.49
1487214,178.49
1487401,178.1
1487604,178.1
1487807,178.49
1488010,178.1
1488212,178.1
1488400,178.35
1488602,178.04
1488805,178.04
1489008,178.33
1489211,177.88
1489414,177.88
1489601,178.06
1489804,178.1
1490006,178.1
1490209,178.13
1490412,178.13
1490615,177.85
1490802,177.88
1491005,177.88
1491208,177.65
1491410,177.74
1491613,177.74
1491800,177.72
1492003,177.74
1492206,177.74
1492409,177.58
1492612,177.26
1492814,177.26
1493002,177.81
1493204,177.81
1493407,177.38
1493610,177.4
1493813,177.4
1494000,177.24
1494203,177.35
1494406,177.35
1494608,177.15
1494811,177.28
1495014,177.28
1495201,177.06
1495404,177.06
1495607,177.49
1495810,176.81
1496012,176.81
1496200,177.22
1496402,177.1
1496605,177.1
1496808,176.94
1497011,176.56
1497214,176.56
1497401,177.01
1497604,176.92
1497806,176.92
1498009,176.76
1498212,176.76
1498415,176.99
1498602,176.53
1498805,176.53
1499008,176.4
1499210,176.76
1499413,176.76
1499600,177.06
1499803,176.33
1500006,176.33
1500209,176.51
1500412,176.6
1500614,176.6
1500802,176.69
1501004,176.69
1501207,176.24
1501410,176.62
1501613,176.62
1501800,176.19
1502003,176.35
1502206,176.35
1502408,176.19
1502611,176.4
1502814,176.4
1503001,175.96
1503204,175.96
1503407,176.12
1503610,176.1
1503812,176.1
1504000,176.12
1504202,175.92
1504405,175.92
1504608,176.08
1504811,175.85
1505014,175.85
1505201,175.78
1505404,175.6
1505606,175.6
1505809,175.67
1506012,175.67
1506215,175.69
1506402,175.51
1506605,175.51
1506808,175.51
1507010,175.64
1507213,175.64
1507400,175.53
1507603,175.01
1507806,175.01
1508009,175.37
1508212,175.37
1508414,175.37
1508602,175.37
1508804,175.37
1509007,175.05
1509210,175.42
1509413,175.42
1509600,174.94
1509803,174.94
1510006,174.94
1510208,175.1
1510411,175.19
1510614,175.19
1510801,174.71
1511004,174.71
1511207,174.85
1511410,174.82
1511612,174.82
1511800,174.85
1512002,174.71
1512205,174.71
1512408,174.8
1512611,174.32
1512814,174.32
1513001,174.71
1513204,174.46
1513406,174.46
1513609,174.53
1513812,174.53
1514015,174.48
1514202,174.3
1514405,174.3
1514608,174.57
1514811,174.64
1515013,174.64
1515201,174.28
1515403,174.12
1515606,174.12
1515809,174.35
1516012,174.23
1516215,174.23
1516402,174.21
1516605,174.21
1516807,174.03
1517010,174.1
1517213,174.1
1517400,174.16
1517603,174
1517806,174
1518009,174.05
1518211,173.62
1518414,173.62
1518601,174
1518804,174
1519007,173.64
1519210,173.96
1519413,173.96
1519600,173.71
1519803,173.73
1520005,173.73
1520208,173.39
1520411,173.8
1520614,173.8
1520801,173.48
1521004,173.48
1521207,173.43
1521409,173.12
1521612,173.12
1521815,173.66
1522002,173.21
1522205,173.21
1522408,173.23
1522611,172.98
1522813,172.98
1523001,173.14
1523203,173.09
1523406,173.09
1523609,173.14
1523812,173.14
1524015,173.16
1524202,173.12
1524405,173.12
1524607,172.75
1524810,172.57
1525013,172.57
1525200,172.98
1525403,172.87
1525606,172.87
1525809,172.68
