Heure,Voie 1
1176600,261.01
1176803,260.64
1177006,260.31
1177208,260.48
1177411,260.92
1177614,260.48
1177801,260.92
1178004,260.31
1178207,260.48
1178410,260.66
1178612,261.01
1178800,260.84
1179002,260.33
1179205,260.33
1179408,259.97
1179611,260.51
1179814,260.33
1180001,260.15
1180204,260
1180406,260.15
1180609,259.62
1180812,260.15
1181015,259.89
1181202,259.97
1181405,259.62
1181608,259.8
1181810,259.9
1182013,259.82
1182200,258.93
1182403,259.55
1182606,259.62
1182809,259.26
1183012,259.97
1183214,259.17
1183402,258.91
1183604,259.09
1183807,259.09
1184010,259.24
1184213,258.9
1184400,258.88
1184603,258.88
1184806,258.89
1185008,259.24
1185211,258.71
1185414,259.24
1185601,258.71
1185804,258.44
1186007,258.17
1186210,258.44
1186412,258.17
1186600,258.37
1186802,258.64
1187005,258.55
1187208,258.73
1187411,258.02
1187614,258.29
1187801,258.02
1188004,258.02
1188206,258.1
1188409,258.02
1188612,258.11
1188815,258.02
1189002,258.17
1189205,257.65
1189408,257.84
1189610,257.32
1189813,257.86
1190000,257.59
1190203,257.15
1190406,257.59
1190609,258.22
1190812,257.59
1191014,257.33
1191202,257.68
1191404,256.62
1191607,257.07
1191810,257.15
1192013,257.24
1192200,257
1192403,257.17
1192606,257.26
1192808,257.17
1193011,257
1193214,257.35
1193401,257.88
1193604,257.09
1193807,256.64
1194010,256.64
1194212,257
1194400,256.55
1194602,257.17
1194805,256.99
1195008,256.82
1195211,256.55
1195414,256.71
1195601,256.08
1195804,256.44
1196006,256.87
1196209,256.42
1196412,255.88
1196615,256.06
1196802,256.24
1197005,256.06
1197208,256.24
1197410,255.8
1197613,256.33
1197800,256.42
1198003,255.53
1198206,255.61
1198409,255.52
1198612,255.86
1198814,255.32
1199002,255.51
1199204,255.68
1199407,255.26
1199610,255
1199813,255.08
1200000,255.35
1200203,255.35
1200406,255.44
1200608,254.82
1200811,255.17
1201014,255
1201201,254.64
1201404,255.44
1201607,255.44
1201810,255.53
1202013,255.08
1202200,254.82
1202403,255.1
1202605,254.83
1202808,254.82
1203011,254.74
1203214,254.28
1203401,254.73
1203604,254.46
1203807,254.38
1204009,254.46
1204212,254.36
1204415,254.62
1204602,254.35
1204805,254.44
1205008,254.53
1205211,253.91
1205413,253.82
1205601,254.11
1205803,254.46
1206006,253.93
1206209,253.75
1206412,253.93
1206615,254.02
1206802,253.93
1207005,253.38
1207207,253.29
1207410,253.4
1207613,253.31
1207800,253.22
1208003,253.49
1208206,253.24
1208409,253.15
1208611,253.62
1208814,253.61
1209001,253.26
1209204,253.17
1209407,253.26
1209610,253.06
1209813,252.88
1210000,252.88
1210203,252.53
1210405,252.17
1210608,252.89
1210811,253.26
1211014,252.73
1211201,252.73
1211404,252.37
1211607,252.38
1211809,253.08
1212012,252.91
1212215,252.46
1212402,252.55
1212605,252.37
1212808,252.91
1213011,252.46
1213213,252.27
1213401,252.53
1213603,252.26
1213806,252
1214009,252.08
1214212,252
1214415,251.82
1214602,252.17
1214805,252.09
1215007,251.63
1215210,251.62
1215413,251.63
1215600,251.44
1215803,251.9
1216006,251.64
1216209,252.06
1216411,251.44
1216614,251.44
1216801,251.62
1217004,251.08
1217207,251.08
1217410,251.35
1217613,251.8
1217800,251.26
1218003,251.17
1218205,250.97
1218408,251.24
1218611,251.51
1218814,251.15
1219001,251.08
1219204,250.64
1219407,251.08
1219609,250.98
1219812,250.71
1220015,250.88
1220202,250.71
1220405,250.53
1220608,250.89
1220811,250.44
1221013,250.35
1221201,250.18
1221403,249.82
1221606,250.18
1221809,250.09
1222012,250.53
1222215,249.99
1222402,249.82
1222605,249.82
1222807,250.18
1223010,249.64
1223213,249.82
1223400,249.64
1223603,249.64
1223806,249.55
1224009,249.28
1224211,249.19
1224414,249.64
1224601,249.1
1224804,249.91
1225007,249.82
1225210,249.28
1225413,249.56
1225600,249.46
1225803,249.37
1226005,249.36
1226208,248.72
1226411,248.99
1226614,249.26
1226801,249.44
1227004,248.92
1227207,248.38
1227409,248.65
1227612,248.92
1227815,248.83
1228002,248.74
1228205,248.83
1228408,248.74
1228611,248.66
1228813,248.92
1229001,248.38
1229203,248.38
1229406,247.85
1229609,248.57
1229812,248.21
1230015,248.21
1230202,248
1230405,248.03
1230607,247.94
1230810,247.85
1231013,248.12
1231200,247.67
1231403,247.87
1231606,248.76
1231809,248.32
1232011,247.87
1232214,248.05
1232401,248.05
1232604,247.69
1232807,247.87
1233010,247.49
1233213,247.13
1233400,247.69
1233603,247.51
1233806,247.51
1234008,247.42
1234211,247.51
1234414,247.33
1234601,247.51
1234804,247.33
1235007,247.42
1235210,246.97
1235412,246.95
1235600,246.95
1235802,247.13
1236005,247.13
1236208,247.49
1236411,246.86
1236614,247.31
1236801,247.04
1237004,246.95
1237206,246.51
1237409,246.6
1237612,246.24
1237815,246.53
1238002,246.62
1238205,246.35
1238408,246.06
1238610,246.24
1238813,246.24
1239000,246.24
1239203,246.08
1239406,245.9
1239609,246.62
1239812,246.09
1240014,245.57
1240202,245.83
1240404,246.28
1240607,245.74
1240810,245.74
1241013,246.01
1241200,246.28
1241403,245.74
1241606,245.91
1241808,245.92
1242011,245.65
1242214,245.55
1242401,245.01
1242604,245.45
1242807,245.36
1243010,245.64
1243212,245.01
1243400,245.27
1243602,245.01
1243805,245.11
1244008,245.39
1244211,245.21
1244414,245.39
1244601,245.21
1244804,245.02
1245006,245.19
1245209,245.11
1245412,244.47
1245615,244.4
1245802,245.03
1246005,244.76
1246208,244.49
1246410,244.84
1246613,244.83
1246800,244.56
1247003,243.93
1247206,244.11
1247409,244.47
1247612,244.38
1247814,243.73
1248002,243.64
1248204,243.91
1248407,243.91
1248610,244.29
1248813,244.47
1249000,243.93
1249203,244.11
1249406,243.74
1249608,243.91
1249811,244.09
1250014,243.64
1250201,243.37
1250404,243.66
1250607,243.57
1250810,243.84
1251012,243.13
1251200,242.86
1251402,243.39
1251605,242.68
1251808,243.93
1252011,243.31
1252214,243.83
1252401,243.37
1252604,243.48
1252806,243.4
1253009,243.04
1253212,242.86
1253415,242.68
1253602,242.68
1253805,242.77
1254008,242.75
1254210,242.3
1254413,242.39
1254600,241.94
1254803,242.83
1255006,242.3
1255209,242.03
1255412,242.48
1255614,242.57
1255802,242.5
1256004,242.4
1256207,242.12
1256410,242.57
1256613,242.3
1256800,242.03
1257003,241.76
1257206,242.03
1257408,242.3
1257611,242.01
1257814,241.74
1258001,241.38
1258204,241.83
1258407,241.74
1258610,241.74
1258812,241.65
1259000,241.02
1259202,241.65
1259405,241.38
1259608,241.47
1259811,241.02
1260014,241.75
1260201,241.23
1260404,241.32
1260606,241.58
1260809,241.4
1261012,241.23
1261215,240.87
1261402,241.4
1261605,241.4
1261808,241.23
1262010,241.14
1262213,240.69
1262400,241.14
1262603,240.87
1262806,241.13
1263009,240.69
1263212,240.8
1263414,240.53
1263602,240.71
1263805,240.71
1264007,240.53
1264210,240.44
1264413,240.35
1264600,240.36
1264803,240.53
1265006,240.46
1265209,240.2
1265411,240.27
1265614,240.01
1265801,240.02
1266004,240.46
1266207,240.38
1266410,239.75
1266613,239.84
1266800,239.84
1267003,240.2
1267205,239.84
1267408,239.66
1267611,239.84
1267814,239.66
1268001,239.57
1268204,239.12
1268407,239.48
1268609,239.66
1268812,239.57
1269015,239.12
1269202,239.57
1269405,238.94
1269608,239.55
1269811,239.1
1270013,239.28
1270201,239.75
1270403,239.48
1270606,239.21
1270809,239.29
1271012,239.28
1271215,239.1
1271402,238.92
1271605,238.92
1271807,239.46
1272010,239.01
1272213,238.56
1272400,238.74
1272603,238.36
1272806,238.17
1273009,238.53
1273211,238.17
1273414,238.65
1273601,238.2
1273804,238.48
1274007,238.4
1274210,238.22
1274413,238.04
1274600,238.22
1274803,238.13
1275005,238.02
1275208,238.56
1275411,238.02
1275614,238.56
1275801,238.02
1276004,238.02
1276207,237.92
1276409,237.74
1276612,237.64
1276815,237.28
1277002,237.64
1277205,237.73
1277408,237.46
1277611,237.71
1277813,237.79
1278001,237.88
1278203,237.79
1278406,236.98
1278609,237.07
1278812,237.43
1279015,237.79
1279202,237.34
1279405,237.07
1279607,236.71
1279810,237.25
1280013,237.25
1280200,237.07
1280403,236.89
1280606,236.71
1280809,236.96
1281011,236.87
1281214,236.96
1281401,236.69
1281604,237.07
1281807,236.8
1282010,236.53
1282213,236.8
1282400,236.89
1282603,236.62
1282805,236.17
1283008,236.46
1283211,236.56
1283414,236.38
1283601,236.02
1283804,236.02
1284007,236.29
1284209,236.56
1284412,236.2
1284615,236.2
1284802,236.02
1285005,236.2
1285208,236.02
1285411,235.66
1285613,235.75
1285801,236.2
1286003,235.48
1286206,235.57
1286409,235.48
1286612,235.93
1286815,235.84
1287002,235.75
1287205,235.84
1287407,235.66
1287610,235.48
1287813,235.31
1288000,235.68
1288203,235.41
1288406,235.32
1288609,235.32
1288811,235.32
1289014,235.23
1289201,234.96
1289404,234.89
1289607,234.8
1289810,234.98
1290013,234.7
1290200,234.78
1290403,234.96
1290605,234.42
1290808,234.4
1291011,234.67
1291214,234.58
1291401,234.5
1291604,234.94
1291807,234.58
1292009,234.06
1292212,233.88
1292415,234.17
1292602,235.16
1292805,234.44
1293008,234.18
1293211,233.73
1293413,234.17
1293601,234.44
1293803,234.8
1294006,234.17
1294209,234.26
1294412,234.08
1294615,234.26
1294802,234.08
1295005,234.08
1295208,233.99
1295410,233.73
1295613,233.99
1295800,233.73
1296003,233.82
1296206,233.88
1296409,233.7
1296612,233.43
1296814,233.68
1297002,233.5
1297204,233.68
1297407,233.32
1297610,233.41
1297813,233.32
1298000,233.41
1298203,233.32
1298406,233.51
1298608,233.34
1298811,233.86
1299014,233.32
1299201,232.96
1299404,233.32
1299607,233.12
1299810,233.22
1300012,232.96
1300200,232.78
1300402,233.05
1300605,232.6
1300808,232.96
1301011,231.88
1301214,232.44
1301401,232.8
1301604,232.54
1301806,232.62
1302009,232.44
1302212,232.44
1302415,232.08
1302602,232.26
1302805,232.47
1303008,232.11
1303210,232.65
1303413,232.11
1303600,232.83
1303803,232.08
1304006,231.91
1304209,232.18
1304412,231.37
1304614,231.9
1304802,231.99
1305004,231.88
1305207,231.79
1305410,232.24
1305613,231.79
1305800,230.98
1306003,231.43
1306206,231.16
1306408,231.25
1306611,231.37
1306814,231.55
1307001,231.38
1307204,231.57
1307407,231.03
1307610,231.19
1307812,231.37
1308000,231.1
1308202,231.01
1308405,230.99
1308608,230.89
1308811,230.98
1309014,230.82
1309201,230.47
1309404,231.19
1309606,230.47
1309809,231.1
1310012,230.83
1310215,230.76
1310402,230.85
1310605,230.76
1310808,230.74
1311010,231.19
1311213,230.62
1311400,230.54
1311603,230.29
1311806,230.29
1312009,230.74
1312212,231.19
1312414,230.47
1312602,230.11
1312804,230.35
1313007,230.44
1313210,230.26
1313413,230.26
1313600,230.17
1313803,230.98
1314006,229.72
1314208,230.44
1314411,229.99
1314614,230.18
1314801,230.11
1315004,229.66
1315207,229.93
1315410,230.29
1315612,230.11
1315800,229.39
1316002,229.66
1316205,229.66
1316408,229.75
1316611,229.75
1316814,229.57
1317001,229.57
1317204,229.57
1317406,229.39
1317609,229.39
1317812,229.93
1318015,229.39
1318202,228.84
1318405,229.1
1318608,229.36
1318810,229.02
1319013,229.02
1319200,228.93
1319403,228.75
1319606,228.48
1319809,229.02
1320012,228.84
1320214,228.75
1320402,228.12
1320604,228.75
1320807,228.48
1321010,228.75
1321213,228.66
1321400,228.48
1321603,228.84
1321806,228.03
1322008,228.69
1322211,228.24
1322414,228.14
1322601,228.05
1322804,227.96
1323007,228.24
1323210,228.15
1323412,228.48
1323600,227.95
1323802,227.76
1324005,227.94
1324208,227.96
1324411,227.87
1324614,227.78
1324801,227.6
1325004,227.78
1325206,227.51
1325409,227.4
1325612,227.58
1325815,228.12
1326002,227.31
1326205,227.76
1326408,227.57
1326611,227.94
1326813,227.21
1327001,227.2
1327203,227.21
1327406,227.4
1327609,227.58
1327812,227.4
1328015,227.31
1328202,227.13
1328405,227.58
1328607,227.4
1328810,227.04
1329013,227.13
1329200,227.49
1329403,227.22
1329606,227.04
1329809,227.04
1330011,226.77
1330214,226.59
1330401,227.22
1330604,226.77
1330807,226.83
1331010,226.38
1331213,226.5
1331400,226.68
1331603,226.13
1331805,226.4
1332008,226.14
1332211,226.5
1332414,226.32
1332601,226.86
1332804,226.14
1333007,226.23
1333209,226.13
1333412,226.02
1333615,226.29
1333802,225.57
1334005,226.11
1334208,225.84
1334411,225.93
1334613,226.2
1334801,225.75
1335003,225.66
1335206,225.75
1335409,225.57
1335612,225.57
1335815,225.57
1336002,225.73
1336205,225.1
1336407,225.73
1336610,225.55
1336813,225.21
1337000,225.3
1337203,225.57
1337406,225.66
1337609,226.11
1337811,225.39
1338014,224.85
1338201,224.94
1338404,225.03
1338607,224.85
1338810,224.85
1339013,225.21
1339200,224.85
1339403,224.49
1339605,224.49
1339808,225.03
1340011,224.75
1340214,224.65
1340401,224.58
1340604,225.21
1340807,224.59
1341009,224.15
1341212,223.97
1341415,224.5
1341602,224.67
1341805,224.4
1342008,224.31
1342211,223.95
1342413,224.21
1342601,224.31
1342803,224.13
1343006,223.95
1343209,224.13
1343412,223.74
1343615,223.83
1343802,223.92
1344005,223.75
1344207,223.76
1344410,223.76
1344613,223.58
1344800,223.79
1345003,223.61
1345206,223.7
1345409,224.33
1345611,223.79
1345814,223.79
1346001,223.43
1346204,223.4
1346407,223.95
1346610,223.4
1346813,223.49
1347000,223.22
1347203,223.22
1347405,223.22
1347608,223.13
1347811,223.33
1348014,223.06
1348201,223.33
1348404,223.06
1348607,223.24
1348809,222.34
1349012,223.15
1349215,223.06
1349402,222.7
1349605,222.79
1349808,223.09
1350011,223
1350213,222.91
1350401,222.73
1350603,223
1350806,222.39
1351009,222.93
1351212,223.11
1351415,222.75
1351602,222.57
1351805,222.75
1352007,222.48
1352210,222.03
1352413,222.21
1352600,222.12
1352803,222.57
1353006,222.09
1353209,222.37
1353411,221.91
1353614,222.45
1353801,221.82
1354004,221.98
1354207,221.64
1354410,221.73
1354613,221.46
1354800,221.73
1355003,222.34
1355205,221.8
1355408,221.62
1355611,221.44
1355814,221.62
1356001,221.62
1356204,221.52
1356407,221.69
1356609,221.6
1356812,221.15
1357015,221.24
1357202,220.97
1357405,221.42
1357608,221.03
1357811,221.3
1358014,221.58
1358201,221.24
1358404,220.69
1358606,221.42
1358809,220.88
1359012,220.7
1359215,220.79
1359402,220.88
1359605,220.51
1359808,221.15
1360010,221.06
1360213,220.7
1360400,220.72
1360603,220.9
1360806,220.99
1361009,220.18
1361212,220.9
1361414,220.54
1361602,220.45
1361804,219.63
1362007,220.08
1362210,220.18
1362413,219.99
1362600,220.54
1362803,220.18
1363006,220.9
1363208,219.73
1363411,220.36
1363614,220.09
1363801,219.45
1364004,219.44
1364207,219.79
1364410,219.79
1364612,219.52
1364800,219.79
1365002,219.82
1365205,220.08
1365408,219.63
1365611,219.53
1365814,219.61
1366001,219.61
1366204,219.82
1366406,219.63
1366609,219.9
1366812,219.81
1367015,219.82
1367202,219.74
1367405,218.93
1367608,219.29
1367810,219.66
1368013,219.66
1368200,219.28
1368403,219.63
1368606,219.54
1368809,219.27
1369012,219.27
1369214,219.09
1369402,219.27
1369604,219.18
1369807,218.73
1370010,219.19
1370213,218.55
1370400,218.36
1370603,218.91
1370806,218.37
1371008,218.08
1371211,218.34
1371414,218.71
1371601,218.34
1371804,218.25
1372007,218.16
1372210,217.98
1372412,218.01
1372600,218.19
1372802,218.37
1373005,218.21
1373208,218.48
1373411,217.66
1373614,217.94
1373801,218.39
1374004,217.93
1374206,218.39
1374409,217.77
1374612,217.51
1374815,218.04
1375002,217.85
1375205,216.94
1375408,217.48
1375610,217.21
1375813,217.3
1376000,217.48
1376203,217.48
1376406,217.3
1376609,217.48
1376812,217.49
1377014,217.39
1377202,217.64
1377404,217.46
1377607,217.1
1377810,217.1
1378013,217.01
1378200,217.44
1378403,217.09
1378606,216.71
1378808,217.01
1379011,216.74
1379214,217.1
1379401,216.83
1379604,216.38
1379807,216.64
1380010,216.54
1380212,216.56
1380400,216.38
1380602,216.47
1380805,216.74
1381008,216.92
1381211,216.66
1381414,216.4
1381601,216.85
1381804,216.65
1382006,216.92
1382209,216.38
1382412,216.38
1382615,216.56
1382802,216.29
1383005,216.38
1383208,216.19
1383410,216.19
1383613,216.2
1383800,215.74
1384003,215.83
1384206,215.93
1384409,215.85
1384612,216.04
1384814,215.85
1385002,216.19
1385204,215.74
1385407,215.65
1385610,215.92
1385813,215.83
1386000,216.01
1386203,215.29
1386406,215.11
1386608,215.38
1386811,215.29
1387014,215.65
1387201,214.93
1387404,215.4
1387607,215.31
1387810,215.67
1388012,215.22
1388200,214.95
1388402,215.04
1388605,214.77
1388808,215.22
1389011,214.77
1389214,214.86
1389401,215.31
1389604,214.77
1389807,215.31
1390009,215.04
1390212,214.93
1390415,215.02
1390602,214.93
1390805,214.74
1391008,214.57
1391211,214.57
1391413,214.48
1391601,214.93
1391803,214.39
1392006,213.84
1392209,214.48
1392412,214.02
1392615,214.38
1392802,214.3
1393005,214.59
1393207,214.23
1393410,213.77
1393613,214.04
1393800,213.68
1394003,214.41
1394206,214.04
1394409,213.95
1394611,214.04
1394814,213.68
1395001,213.67
1395204,213.84
1395407,214.21
1395610,213.39
1395813,214
1396000,213.46
1396203,213.28
1396405,213.37
1396608,213.82
1396811,213.25
1397014,213.34
1397201,213.64
1397404,213.1
1397607,213.46
1397809,213.91
1398012,213.28
1398215,213.82
1398402,213.39
1398605,213.48
1398808,213.21
1399011,213.12
1399213,212.94
1399401,212.57
1399603,213.39
1399806,212.57
1400009,212.76
1400212,212.39
1400415,212.67
1400602,213.66
1400805,212.57
1401007,212.57
1401210,213.02
1401413,212.67
1401600,213.48
1401803,212.48
1402006,212.39
1402209,212.85
1402411,212.56
1402614,212.76
1402801,212.3
1403004,212.21
1403207,212.12
1403410,212.03
1403613,212.85
1403800,212.03
1404003,211.92
1404205,212.01
1404408,212.71
1404611,212.35
1404814,211.99
1405001,212.17
1405204,211.89
1405407,212.35
1405609,211.83
1405812,212.37
1406015,211.99
1406202,211.62
1406405,211.8
1406608,211.74
1406811,211.47
1407013,211.65
1407201,210.95
1407403,211.29
1407606,212.01
1407809,211.38
1408012,211.46
1408215,210.92
1408402,212.01
1408605,211.4
1408807,211.31
1409010,211.04
1409213,211.12
1409400,211.65
1409603,210.74
1409806,210.95
1410009,211.57
1410211,211.1
1410414,211.1
1410601,210.47
1410804,210.38
1411007,210.47
1411210,210.85
1411413,210.76
1411600,210.67
1411803,210.58
1412005,210.31
1412208,210.31
1412411,210.95
1412614,210.95
1412801,210.33
1413004,210.6
1413207,210.97
1413409,210.7
1413612,210.61
1413815,210.15
1414002,210.4
1414205,210.22
1414408,210.58
1414611,210.31
1414813,209.58
1415001,209.5
1415203,209.58
1415406,210.58
1415609,209.52
1415812,209.88
1416015,209.97
1416202,210.61
1416405,210.06
1416607,210.42
1416810,210.06
1417013,209.15
1417200,209.7
1417403,210.06
1417606,209.79
1417809,209.87
1418011,209.7
1418214,209.59
1418401,209.5
1418604,209.68
1418807,209.68
1419010,209.68
1419213,209.68
1419400,210.24
1419603,209.7
1419805,209.24
1420008,208.77
1420211,209.59
1420414,208.95
1420601,209.3
1420804,209.12
1421007,209.29
1421210,209.12
1421412,208.95
1421600,208.93
1421802,209.12
1422005,208.83
1422208,209.29
1422411,208.82
1422614,209.09
1422801,208.82
1423004,209.09
1423206,208.37
1423409,209.11
1423612,209.11
1423815,208.22
1424002,208.59
1424205,209.13
1424408,208.32
1424610,208.59
1424813,208.13
1425000,209.13
1425203,208.04
1425406,207.88
1425609,208.6
1425812,208.25
1426014,208.43
1426202,207.98
1426404,208.25
1426607,208.15
1426810,207.88
1427013,208.06
1427200,207.89
1427403,207.7
1427606,208.36
1427808,208.27
1428011,208.08
1428214,207.9
1428401,208.18
1428604,207.79
1428807,207.52
1429010,208.07
1429212,207.88
1429400,207.95
1429602,207.31
1429805,207.86
1430008,207.59
1430211,207.7
1430414,207.61
1430601,207.43
1430804,207.15
1431006,207.45
1431209,207.9
1431412,207.26
1431615,207.24
1431802,207.15
1432005,207.07
1432208,206.97
1432410,207.15
1432613,207.15
1432800,207.15
1433003,207.09
1433206,206.63
1433409,206.63
1433612,206.72
1433814,206.81
1434002,206.99
1434204,206.81
1434407,206.63
1434610,206.36
1434813,206.63
1435000,206.18
1435203,206.45
1435406,206.45
1435608,205.88
1435811,206.23
1436014,207.13
1436201,206.86
1436404,206.49
1436607,206.04
1436810,206.04
1437012,206.22
1437200,206.4
1437402,206.32
1437605,206.04
1437808,205.95
1438011,206.22
1438214,205.83
1438401,205.74
1438604,205.84
1438806,205.74
1439009,206.18
1439212,205.63
1439415,205.81
1439602,205.54
1439805,205.63
1440008,205.45
1440210,205.63
1440413,205.27
1440600,205.72
1440803,205.45
1441006,205.27
1441209,205.27
1441412,205.27
1441614,205.09
1441802,205.64
1442004,204.9
1442207,205.17
1442410,204.92
1442613,204.93
1442800,204.84
1443003,204.56
1443206,205.02
1443408,204.93
1443611,204.9
1443814,204.63
1444001,204.36
1444204,204.63
1444407,204.63
1444610,204.36
1444812,204.73
1445000,204.75
1445202,204.57
1445405,204.2
1445608,204.38
1445811,204.57
1446014,205.11
1446201,204.39
1446404,204.02
1446606,204.2
1446809,204.75
1447012,204.56
1447215,204.3
1447402,203.86
1447605,204.02
1447808,204.2
1448010,204.01
1448213,203.84
1448400,204.19
1448603,204.36
1448806,203.9
1449009,204.26
1449212,203.45
1449414,204.36
1449602,204.36
1449804,204.27
1450007,204.11
1450210,204.02
1450413,203.83
1450600,204.02
1450803,203.38
1451006,203.83
1451209,203.81
1451411,204.1
1451614,204.36
1451801,203.27
1452004,203.36
1452207,203.27
1452410,203.54
1452613,203.81
1452800,203.65
1453003,203.38
1453205,203.11
1453408,203.4
1453611,203.13
1453814,203.24
1454001,203.15
1454204,202.81
1454407,203.33
1454609,203.52
1454812,202.96
1455015,202.77
1455202,202.59
1455405,203.13
1455608,203.5
1455811,202.68
1456013,203.31
1456201,202.67
1456403,203.5
1456606,202.95
1456809,202.78
1457012,202.43
1457215,203.04
1457402,202.59
1457605,202.22
1457807,202.4
1458010,202.21
1458213,202.2
1458400,202.3
1458603,202.4
1458806,202.4
1459009,201.95
1459211,202.22
1459414,202.04
1459601,202.77
1459804,201.59
1460007,201.86
1460210,202.3
1460413,202.2
1460600,202.02
1460803,202.11
1461005,201.47
1461208,201.85
1461411,202.22
1461614,201.86
1461801,202.04
1462004,201.5
1462207,201.67
1462409,201.5
1462612,201.42
1462815,202.43
1463002,201.43
1463205,201.52
1463408,201.36
1463611,201.18
1463813,200.99
1464001,201.7
1464203,201.43
1464406,201.52
1464609,201.16
1464812,200.9
1465015,201
1465202,200.9
1465405,200.81
1465607,200.97
1465810,200.88
1466013,201.15
1466200,200.88
1466403,200.79
1466606,200.79
1466809,200.52
1467011,200.25
1467214,200.79
1467401,201.15
1467604,201.06
1467807,200.27
1468010,200.7
1468213,200.79
1468400,200.79
1468603,200.33
1468805,199.88
1469008,200.34
1469211,200.79
1469414,200.6
1469601,200.49
1469804,200.04
1470007,200.23
1470209,200.25
1470412,200.15
1470615,200.07
1470802,199.88
1471005,200.07
1471208,200.25
1471411,199.97
1471613,199.97
1471801,200.22
1472003,199.68
1472206,199.95
1472409,200.14
1472612,200.04
1472815,200.13
1473002,199.29
1473205,199.65
1473407,199.57
1473610,199.47
1473813,199.47
1474000,199.47
1474203,198.93
1474406,198.93
1474609,199.13
1474811,199.29
1475014,199.49
1475201,199.29
1475404,199.2
1475607,199.13
1475810,199.13
1476013,199.22
1476200,199.5
1476403,198.95
1476605,199.14
1476808,198.95
1477011,199.04
1477214,199.13
1477401,199.23
1477604,198.41
1477807,198.68
1478009,198.95
1478212,198.68
1478415,198.86
1478602,198.04
1478805,198.5
1479008,198.59
1479211,198.04
1479413,198.77
1479601,198.23
1479803,198.95
1480006,198.95
1480209,198.2
1480412,198.2
1480615,198.57
1480802,197.68
1481005,198.41
1481207,198.23
1481410,197.86
1481613,197.86
1481800,197.86
1482003,197.68
1482206,198.14
1482409,198.21
1482612,198.23
1482814,198.11
1483002,198.2
1483204,197.66
1483407,197.85
1483610,197.46
1483813,198.1
1484000,198.02
1484203,197.66
1484406,197.66
1484608,197.66
1484811,198.02
1485014,197.57
1485201,197.48
1485404,197.09
1485607,197.54
1485810,197.82
1486012,197.18
1486200,197.18
1486402,196.91
1486605,197.29
1486808,197.66
1487011,197.02
1487214,196.85
1487401,196.93
1487604,196.66
1487806,196.96
1488009,196.87
1488212,197.05
1488415,197.14
1488602,196.96
1488805,197.15
1489008,197.15
1489210,196.98
1489413,197.34
1489600,197.16
1489803,196.98
1490006,196.8
1490209,196.43
1490412,196.98
1490614,196.98
1490802,197.07
1491004,196.8
1491207,196.43
1491410,196.89
1491613,196.62
1491800,196.71
1492003,196.43
1492206,196.25
1492408,196.52
1492611,196.43
1492814,196.35
1493001,196.42
1493204,195.69
1493407,196.42
1493610,196.98
1493812,196.16
1494000,195.89
1494202,195.71
1494405,195.98
1494608,195.87
1494811,195.97
1495014,195.8
1495201,195.87
1495404,195.98
1495606,195.71
1495809,195.62
1496012,195.62
1496215,196.07
1496402,195.71
1496605,196.07
1496808,195.89
1497010,195.89
1497213,195.35
1497400,195.71
1497603,195.24
1497806,195.71
1498009,195.71
1498212,195.89
1498414,195.33
1498602,194.78
1498804,195.24
1499007,195.24
1499210,195.53
1499413,194.89
1499600,194.8
1499803,195.07
1500006,195.44
1500208,194.98
1500411,194.44
1500614,194.44
1500801,194.87
1501004,194.96
1501207,194.78
1501410,194.78
1501612,194.69
1501800,194.78
1502002,194.42
1502205,194.51
1502408,194.24
1502611,194.6
1502814,194.49
1503001,194.39
1503204,194.4
1503406,194.24
1503609,194.04
1503812,194.6
1504015,193.69
1504202,194.51
1504405,194.05
1504608,194.32
1504810,193.51
1505013,193.98
1505200,194.6
1505403,193.9
1505606,194.62
1505809,194.62
1506012,194.45
1506214,194.28
1506402,194.26
1506604,194.17
1506807,193.87
1507010,193.8
1507213,193.71
1507400,193.88
1507603,193.71
1507806,193.9
1508008,193.71
1508211,193.53
1508414,193.63
1508601,193.71
1508804,193.9
1509007,194.05
1509210,193.51
1509412,193.24
1509600,193.51
1509802,193.33
1510005,193.33
1510208,192.97
1510411,193.43
1510614,193.35
1510801,192.63
1511004,192.9
1511206,193.53
1511409,192.99
1511612,193.28
1511815,192.63
1512002,192.71
1512205,192.99
1512408,193.26
1512610,192.81
1512813,193.35
1513000,193.17
1513203,192.81
1513406,192.88
1513609,192.6
1513812,192.89
1514015,193.35
1514202,192.72
1514405,192.99
1514607,192.47
1514810,192.73
1515013,192.99
1515200,192.63
1515403,192.44
1515606,192.45
1515809,192.42
1516011,192.42
1516214,192.6
1516401,192.51
1516604,192.6
1516807,192.17
1517010,192.08
1517213,192.35
1517400,192.17
1517603,192.24
1517805,192.15
1518008,192.24
1518211,192.06
1518414,191.7
1518601,191.98
1518804,192.08
1519007,192.25
1519209,192.51
1519412,192.24
1519615,192.33
1519802,192.24
1520005,191.88
1520208,192.06
1520411,191.88
1520613,191.7
1520801,192.06
1521003,191.88
1521206,191.72
1521409,191.17
1521612,191.45
1521815,191.72
1522002,191.63
1522205,191.54
1522407,191.17
1522610,191.54
1522813,191.72
1523000,191.26
1523203,191.18
1523406,191.36
1523609,191.35
1523811,191.36
1524014,191.17
1524201,190.81
1524404,191.17
1524607,190.99
1524810,190.99
1525013,191.08
1525200,190.99
1525403,191.17
1525605,190.63
1525808,190.9
1526011,191.26
1526214,191.36
1526401,191.08
1526604,191.17
1526807,190.63
